id,youtube_id,title,comments,description,duration,event,film_date,languages,main_speaker,published_date,speaker_occupation,url,views
1658,BGRy5VU-LfI,Demo: A needle-free vaccine patch that's safer and way cheaper,170,"One hundred sixty years after the invention of the needle and syringe, we're still using them to deliver vaccines; it's time to evolve. Biomedical engineer Mark Kendall demos the Nanopatch, a one-centimeter-by-one-centimeter square vaccine that can be applied painlessly to the skin. He shows how this tiny piece of silicon can overcome four major shortcomings of the modern needle and syringe, at a fraction of the cost.",830,TEDGlobal 2013,1371600000,27,Mark Kendall,1389715302,Biomedical engineer,https://www.ted.com/talks/mark_kendall_demo_a_needle_free_vaccine_patch_that_s_safer_and_way_cheaper,1004872
1659,YraU52j3y8s,So we leaned in ... now what?,157,"Sheryl Sandberg admits she was terrified to step onto the TED stage in 2010 -- because she was going to talk, for the first time, about the lonely experience of being a woman in the top tiers of business. Millions of views (and a best-selling book) later, the Facebook COO talks with the woman who pushed her to give that first talk, Pat Mitchell. Sandberg opens up about the reaction to her idea, and explores the ways that women still struggle with success.",1016,TEDWomen 2013,1386201600,29,Sheryl Sandberg,1389801677,"COO, Facebook",https://www.ted.com/talks/sheryl_sandberg_so_we_leaned_in_now_what,2133100
1660,g-Uvy6pvLA4,"How I learned to stop worrying and love \"useless\" art",65,"Luke Syson was a curator of Renaissance art, of transcendent paintings of saints and solemn Italian ladies -- Very Serious Art. And then he changed jobs, and inherited the Met's collection of ceramics -- pretty, frilly, \"useless\" candlesticks and vases. He didn't like it. He didn't get it. Until one day ...",791,TEDxMet,1381881600,24,Luke Syson,1389889224,Curator,https://www.ted.com/talks/luke_syson_how_i_learned_to_stop_worrying_and_love_useless_art,1149641
1661,utV1sdjr4PY,"Robots with \"soul\"",136,"What kind of robots does an animator /  jazz musician / roboticist make? Playful, reactive, curious ones. Guy Hoffman shows demo film of his family of unusual robots -- including two musical bots that like to jam with humans.",1058,TEDxJaffa 2013,1381795200,28,Guy Hoffman,1389976812,Roboticist,https://www.ted.com/talks/guy_hoffman_robots_with_soul,2931366
1662,x95nwilkaio,A little-told tale of sex and sensuality,194,"“If you really want to know a people, start by looking inside their bedrooms,\" says Shereen El Feki, who traveled through the Middle East for five years, talking to people about sex. While those conversations reflected rigid norms and deep repression, El Feki also discovered that sexual conservatism in the Arab world is a relatively new thing. She wonders: could a re-emergence of public dialogue lead to more satisfying, and safer, sex lives?",970,TEDGlobal 2013,1371081600,26,Shereen El Feki,1390320741,Arab sexuality expert,https://www.ted.com/talks/shereen_el_feki_a_little_told_tale_of_sex_and_sensuality,1852444
1663,vhVWzkbAW4I,His and hers … healthcare,124,"Every cell in the human body has a sex, which means that men and women are different right down to the cellular level. Yet too often, research and medicine ignore this insight -- and the often startlingly different ways in which the two sexes respond to disease or treatment. As pioneering doctor Paula Johnson describes in this thought-provoking talk, lumping everyone in together means we essentially leave women's health to chance. It's time to rethink.",882,TEDWomen 2013,1386201600,32,Paula Johnson,1390406834,Women's-health expert,https://www.ted.com/talks/paula_johnson_his_and_hers_healthcare,1095582
1664,0MD4Ymjyc2I,"As work gets more complex, 6 rules to simplify",141,"Why do people feel so miserable and disengaged at work? Because today's businesses are increasingly and dizzyingly complex -- and traditional pillars of management are obsolete, says Yves Morieux. So, he says, it falls to individual employees to navigate the rabbit's warren of interdependencies. In this energetic talk, Morieux offers six rules for \"smart simplicity.\" (Rule One: Understand what your colleagues actually <em>do</em>.)",721,TED@BCG San Francisco,1382400000,27,Yves Morieux,1390492658,Consultant,https://www.ted.com/talks/yves_morieux_as_work_gets_more_complex_6_rules_to_simplify,3170206
1665,lq_BVyou38s,How I beat stage fright,121,"Humanity's fine-tuned sense of fear served us well as a young species, giving us laser focus to avoid being eaten by competing beasts. But it's less wonderful when that same visceral, body-hijacking sense of fear kicks in in front of 20 folk-music fans at a Tuesday night open-mic. Palms sweat, hands shake, vision blurs, and the brain says RUN: it's stage fright. In this charming, tuneful little talk, Joe Kowan talks about how he conquered it.",483,TED@State Street Boston,1384732800,39,Joe Kowan,1390581428,Musician and graphic designer,https://www.ted.com/talks/joe_kowan_how_i_beat_stage_fright,2296874
1666,rYwTA5RA9eU,Why massive open online courses (still) matter,178,"2013 was a year of hype for MOOCs (massive open online courses). Great big numbers and great big hopes were followed by some disappointing first results. But the head of edX, Anant Agarwal, makes the case that MOOCs still matter -- as a way to share high-level learning widely and supplement (but perhaps not replace) traditional classrooms. Agarwal shares his vision of blended learning, where teachers create the ideal learning experience for 21st century students.",919,TED2013,1371168000,29,Anant Agarwal,1390837420,Education innovator,https://www.ted.com/talks/anant_agarwal_why_massively_open_online_courses_still_matter,1072727
1667,ZJNESMhIxQ0,Why smart statistics are the key to fighting crime,161,"When she became the attorney general of New Jersey in 2007, Anne Milgram quickly discovered a few startling facts: not only did her team not really know who they were putting in jail, but they had no way of understanding if their decisions were actually making the public safer. And so began her ongoing, inspirational quest to bring data analytics and statistical analysis to the US criminal justice system.",761,TED@BCG San Francisco,1383091200,24,Anne Milgram,1390925122,Criminal justice reformer,https://www.ted.com/talks/anne_milgram_why_smart_statistics_are_the_key_to_fighting_crime,877932
1668,KN_RifMS-vM,Want to be an activist? Start with your toys,106,"McKenna Pope's younger brother loved to cook, but he worried about using an Easy-Bake Oven -- because it was a toy for girls. So at age 13, Pope started an online petition for the American toy company Hasbro to change the pink-and-purple color scheme on the classic toy and incorporate boys into its TV marketing. In a heartening talk, Pope makes the case for gender-neutral toys and gives a rousing call to action to all kids who feel powerless.",322,TEDYouth 2013,1385164800,38,McKenna Pope,1391011387,Teen activist,https://www.ted.com/talks/mckenna_pope_want_to_be_an_activist_start_with_your_toys,917406
1669,0Y8-IzP01lw,"Puppies! Now that I’ve got your attention, complexity theory",44,"Animal behavior isn't complicated, but it is complex. Nicolas Perony studies how individual animals -- be they Scottish Terriers, bats or meerkats -- follow simple rules that, collectively, create larger patterns of behavior. And how this complexity born of simplicity can help them adapt to new circumstances, as they arise.",825,TEDxZurich 2013,1380758400,24,Nicolas Perony,1391097709,Animal scientist,https://www.ted.com/talks/nicolas_perony_puppies_now_that_i_ve_got_your_attention_complexity_theory,965291
1670,jVcaTtJmRNs,"Meet a young entrepreneur, cartoonist, designer, activist ...",116,"Maya Penn started her first company when she was 8 years old, and thinks deeply about how to be responsible both to her customers and to the planet. She shares her story -- and some animations, and some designs, and some infectious energy -- in this charming talk.",436,TEDWomen 2013,1386201600,38,Maya Penn,1391184166,"Entrepreneur, animator, philanthropist ...",https://www.ted.com/talks/maya_penn_meet_a_young_entrepreneur_cartoonist_designer_activist,1458485
1671,Li4-1yyrsTI,How we turned the tide on domestic violence (Hint: the Polaroid helped),76,"When Esta Soler lobbied for a bill outlawing domestic violence in 1984, one politician called it the \"Take the Fun Out of Marriage Act.\" \"If only I had Twitter then,\" she mused. In this sweeping, optimistic talk, Soler charts 30 years of tactics and technologies -- from the Polaroid camera to social media -- that led to a 64% drop in domestic violence in the U.S.",670,TEDWomen 2013,1386201600,31,Esta Soler,1391443241,Violence and abuse prevention expert,https://www.ted.com/talks/esta_soler_how_we_turned_the_tide_on_domestic_violence_hint_the_polaroid_helped,1034678
1672,7pVPmmwSeJQ,"The world is one big dataset. Now, how to photograph it ...",36,"We're all familiar with satellite imagery, but what we might not know is that much of it is out of date. That's because satellites are big and expensive, so there aren't that many of them up in space. As he explains in this fascinating talk, Dan Berkenstock and his team came up with a different solution, designing a cheap, lightweight satellite with a radically new approach to photographing what's going on on Earth.",584,TED@BCG San Francisco,1383091200,25,Dan Berkenstock,1391529645,Satellite designer,https://www.ted.com/talks/dan_berkenstock_the_world_is_one_big_dataset_now_how_to_photograph_it,836011
1673,aG-ZeDqG8Zk,How architectural innovations migrate across borders,36,"As the world's cities undergo explosive growth, inequality is intensifying. Wealthy neighborhoods and impoverished slums grow side by side, the gap between them widening. In this eye-opening talk, architect Teddy Cruz asks us to rethink urban development from the bottom up. Sharing lessons from the slums of Tijuana, Cruz explores the creative intelligence of the city's residents and offers a fresh perspective on what we can learn from places of scarcity.",794,TEDGlobal 2013,1370995200,25,Teddy Cruz,1391614433,Architect and urbanist,https://www.ted.com/talks/teddy_cruz_how_architectural_innovations_migrate_across_borders,691538
